展	テン	unfold; expand	general
著	チョ ・ チャク ・ あらわす ・ いちじるしい	renowned; publish; write; remarkable; phenomenal; put on; don; wear; arrival; finish (race); counter for suits of clothing; literary work	general
段	ダン ・ タン	grade; steps; stairs	general
値	チ ・ ね ・ あたい	price; cost; value	general
宙	チュウ	mid-air; air; space; sky; memorization; interval of time	general
忠	チュウ	loyalty; fidelity; faithfulness	general
暖	ダン ・ ノン ・ あたたか ・ あたたかい ・ あたたまる ・ あたためる	warmth	general
宅	タク	home; house; residence; our house; my husband	general
担	タン ・ かつぐ ・ になう	shouldering; carry; raise; bear	general
探	タン ・ さぐる ・ さがす	grope; search; look for	general
誕	タン	nativity; be born; declension; lie; be arbitrary	general
層	ソウ	stratum; social class; layer; story; floor	general
操	ソウ ・ サン ・ みさお ・ あやつる	maneuver; manipulate; operate; steer; chastity; virginity; fidelity	general
窓	ソウ ・ ス ・ まど ・ てんまど ・ けむだし	window; pane	general
装	ソウ ・ ショウ ・ よそおう ・ よそおい	attire; dress; pretend; disguise; profess	general
臓	ゾウ ・ はらわた	entrails; viscera; bowels	general
蔵	ゾウ ・ ソウ ・ くら ・ おさめる ・ かくれる	storehouse; hide; own; have; possess	general
存	ソン ・ ゾン	suppose; be aware of; believe; feel	general
尊	ソン ・ たっとい ・ とうとい ・ たっとぶ ・ とうとぶ	revered; valuable; precious; noble; exalted	general
創	ソウ ・ ショウ ・ つくる ・ はじめる ・ きず ・ けずしける	genesis; wound; injury; hurt; start; originate	general
奏	ソウ ・ かなでる	play music; speak to a ruler; complete	general
宣	セン ・ のたまう ・ のたまわく	proclaim; say; announce	general
専	セン ・ もっぱら	specialty; exclusive; mainly; solely	general
泉	セン ・ いずみ	spring; fountain	general
洗	セン ・ あらう	wash; inquire into; probe	general
染	セン ・ そめる ・ -ぞめ ・ -ぞめ ・ そまる ・ しみる ・ -じみる ・ しみ ・ -しめる	dye; color; paint; stain; print	general
善	ゼン ・ よい ・ いい ・ よく ・ よしとする	virtuous; good; goodness	general
盛	セイ ・ ジョウ ・ もる ・ さかる ・ さかん	boom; prosper; copulate	general
聖	セイ ・ ショウ ・ ひじり	holy; saint; sage; master; priest	general
誠	セイ ・ まこと	sincerity; admonish; warn; prohibit; truth; fidelity	general
寸	スン	measurement; foot/10	general
垂	スイ ・ たれる ・ たらす ・ たれ ・ -たれ ・ なんなんとす	droop; suspend; hang; slouch	general
推	スイ ・ おす	conjecture; infer; guess; suppose; support	general
蒸	ジョウ ・ セイ ・ むす ・ むれる ・ むらす	steam; heat; sultry; foment; get musty	general
針	シン ・ はり	needle; pin; staple; stinger	general
仁	ジン ・ ニ ・ ニン	humanity; virtue; benevolence; charity; man; kernel	general
城	ジョウ ・ しろ	castle	general
純	ジュン	genuine; purity; innocence; net (profit)	general
処	ショ ・ ところ ・ -こ ・ おる	dispose; manage; deal with; sentence; condemn; act; behave; place	general
署	ショ	signature; govt office; police station	general
諸	ショ ・ もろ	various; many; several; together	general
除	ジョ ・ ジ ・ のぞく ・ -よけ	exclude; division (x/3); remove; abolish; cancel; except	general
傷	ショウ ・ きず ・ いたむ ・ いためる	wound; hurt; injure; impair; pain; injury; cut; gash; scar; weak point	general
将	ショウ ・ ソウ ・ まさに ・ はた ・ まさ ・ ひきいる ・ もって	leader; commander; general; admiral; or; and again; soon; from now on; just about	general
障	ショウ ・ さわる	hinder; hurt; harm	general
縮	シュク ・ ちぢむ ・ ちぢまる ・ ちぢめる ・ ちぢれる ・ ちぢらす	shrink; contract; shrivel; wrinkle; reduce	general
熟	ジュク ・ うれる	mellow; ripen; mature; acquire skill	general
衆	シュウ ・ シュ ・ おおい	masses; great numbers; multitude; populace	general
従	ジュウ ・ ショウ ・ ジュ ・ したがう ・ したがえる ・ より	accompany; obey; submit to; comply; follow; secondary; incidental; subordinate	general
縦	ジュウ ・ たて	vertical; length; height; self-indulgent; wayward	general
樹	ジュ ・ き	timber trees; wood	general
収	シュウ ・ おさめる ・ おさまる	income; obtain; reap; pay; supply; store	general
宗	シュウ ・ ソウ ・ むね	religion; sect; denomination; main point; origin; essence	general
就	シュウ ・ ジュ ・ つく ・ つける	concerning; settle; take position; depart; study; per	general
射	シャ ・ いる ・ さす	shoot; shine into; onto; archery	general
捨	シャ ・ すてる	discard; throw away; abandon; resign; reject; sacrifice	general
尺	シャク	shaku; Japanese foot; measure; scale; rule	general
若	ジャク ・ ニャク ・ ニャ ・ わかい ・ わか- ・ もしくわ ・ もし ・ もしくは	young; if; perhaps; possibly; low number; immature	general
視	シ ・ みる	inspection; regard as; see; look at	general
詞	シ	part of speech; words; poetry	general
誌	シ	document; records	general
磁	ジ	magnet; porcelain	general
私	シ ・ わたくし ・ わたし	private; I; me	general
至	シ ・ いたる	climax; arrive; proceed; reach; attain; result in	general
姿	シ ・ すがた	figure; form; shape	general
蚕	サン ・ テン ・ かいこ ・ こ	silkworm	general
冊	サツ ・ サク ・ ふみ	tome; counter for books; volume	general
裁	サイ ・ たつ ・ さばく	tailor; judge; decision; cut out (pattern)	general
策	サク	scheme; plan; policy; step; means	general
砂	サ ・ シャ ・ すな	sand	general
座	ザ ・ すわる	squat; seat; cushion; gathering; sit	general
済	サイ ・ セイ ・ すむ ・ -ずみ ・ -ずみ ・ すまない ・ すます ・ -すます ・ すくう ・ なす ・ わたし ・ わたる	finish; come to an end; excusable; need not	general
鋼	コウ ・ はがね	steel	general
降	コウ ・ ゴ ・ おりる ・ おろす ・ ふる ・ ふり ・ くだる ・ くだす	descend; precipitate; fall; surrender	general
刻	コク ・ きざむ ・ きざみ	engrave; cut fine; chop; hash; mince; time; carving	general
穀	コク	cereals; grain	general
骨	コツ ・ ほね	skeleton; bone; remains; frame	general
困	コン ・ こまる	quandary; become distressed; annoyed	general
皇	コウ ・ オウ	emperor	general
紅	コウ ・ ク ・ べに ・ くれない ・ あかい	crimson; deep red	general
后	コウ ・ ゴ ・ きさき	empress; queen; after; behind; back; later	general
孝	コウ ・ キョウ	filial piety; child's respect	general
誤	ゴ ・ あやまる ・ -あやまる	mistake; err; do wrong; mislead	general
呼	コ ・ よぶ	call; call out to; invite	general
己	コ ・ キ ・ おのれ ・ つちのと ・ な	self; snake; serpent	general
系	ケイ	lineage; system	general
警	ケイ ・ いましめる	admonish; commandment	general
劇	ゲキ	drama; play	general
激	ゲキ ・ はげしい	violent; get excited; enraged; chafe; incite	general
穴	ケツ ・ あな	hole; aperture; slit; cave; den	general
憲	ケン	constitution; law	general
権	ケン ・ ゴン ・ おもり ・ かり ・ はかる	authority; power; rights	general
絹	ケン ・ きぬ	silk	general
厳	ゲン ・ ゴン ・ おごそか ・ きびしい ・ いかめしい ・ いつくし	stern; strictness; severity; rigidity	general
源	ゲン ・ みなもと	source; origin	general
敬	ケイ ・ キョウ ・ うやまう	awe; respect; honor; revere	general
筋	キン ・ すじ	muscle; sinew; tendon; fiber; plot; plan; descent	general
胸	キョウ ・ むね ・ むな-	bosom; breast; chest; heart; feelings	general
郷	キョウ ・ ゴウ ・ さと	home town; village; native place; district	general
勤	キン ・ ゴン ・ つとめる ・ -づとめ ・ つとまる ・ いそしむ	diligence; become employed; serve	general
供	キョウ ・ ク ・ クウ ・ グ ・ そなえる ・ とも ・ -ども	submit; offer; present; serve (meal); accompany	general
貴	キ ・ たっとい ・ とうとい ・ たっとぶ ・ とうとぶ	precious; value; prize; esteem; honor	general
疑	ギ ・ うたがう	doubt; distrust; be suspicious; question	general
吸	キュウ ・ すう	suck; imbibe; inhale; sip	general
揮	キ ・ ふるう	brandish; wave; wag; swing; shake	general
机	キ ・ つくえ	desk; table	general
危	キ ・ あぶない ・ あやうい ・ あやぶむ	dangerous; fear; uneasy	general
簡	カン	simplicity; brevity	general
株	シュ ・ かぶ	stocks; stump; shares; stock; counter for small plants	general
巻	カン ・ ケン ・ まく ・ まき ・ まき	scroll; volume; book; part; roll up; wind up; tie; coil; counter for texts (or book scrolls)	general
干	カン ・ ほす ・ ほし- ・ -ぼし ・ ひる	dry; parch	general
看	カン ・ みる	watch over; see	general
灰	カイ ・ はい	ashes; puckery juice; cremate	general
拡	カク ・ コウ ・ ひろがる ・ ひろげる ・ ひろめる	broaden; extend; expand; enlarge	general
閣	カク	tower; tall building; palace	general
革	カク ・ かわ	leather; become serious; skin; hide; pelt	general
割	カツ ・ わる ・ わり ・ わり ・ われる ・ さく	proportion; comparatively; divide; cut; separate; split	general
宇	ウ	eaves; roof; house; heaven	general
映	エイ ・ うつる ・ うつす ・ はえる ・ -ばえ	reflect; reflection; projection	general
延	エン ・ のびる ・ のべる ・ のべ ・ のばす	prolong; stretching	general
沿	エン ・ そう ・ -ぞい	run alongside; follow along; run along; lie along	general
我	ガ ・ われ ・ わ ・ わが- ・ わが-	ego; I; selfish; our; oneself	general
異	イ ・ こと ・ ことなる ・ け	uncommon; queerness; strangeness; wonderful; curious; unusual	general
遺	イ ・ ユイ ・ のこす	bequeath; leave behind; reserve	general
域	イキ	range; region; limits; stage; level	general
