上	above	joo, shoo	ue, uwa, kami, a(geru), a(garu), nobo(ru), nobo(seru), nobo(su)	sounds/g1/e4b88a_ue.wav	ジョウ,ショウ	うえ,-うえ	above; up
出	exit	shutsu, sui	de(ru), da(su)	sounds/g1/e587ba_dasu.wav	シュツ,スイ	でる,-で	exit; leave
十	ten	juu, jiQ	too, to	JDIC_Audio_All/とお - 十.mp3	ジュウ,ジッ	とお,と	ten
手	hand	shu	te, ta	JDIC_Audio_All/て - 手.mp3	シュ,ズ	て,て-	hand
車	car	sha	kuruma	JDIC_Audio_All/くるま - 車.mp3	シャ	くるま	car
耳	ear	ji	mimi	JDIC_Audio_All/みみ - 耳.mp3	ジ	みみ	ear
七	seven	shichi	nana, nana(tsu), nano	sounds/g1/e4b883_nanatsu.wav	シチ	なな,ななつ	seven
字	character	ji	aza	JDIC_Audio_All/あざ - 字.mp3	ジ	あざ,あざな	character; letter; word; section of village
糸	thread	shi	ito	JDIC_Audio_All/いと - 糸.mp3	シ	いと	thread
四	four	shi	yo, yo(tsu), yot(tsu), yon	sounds/g1/e59b9b_yotsu.wav	シ	よ,よつ	four
子	child	shi, su	ko	JDIC_Audio_All/ね - 子.mp3	シ,ス	こ,-こ	child; sign of the rat; 11PM-1AM; first sign of Chinese zodiac
三	three	san	mi, mi(tsu), mit(tsu)	sounds/g1/e4b889_mitsu.wav	サン,ゾウ	み,みつ	three
山	mountain	san	yama	JDIC_Audio_All/やま - 山.mp3	サン,セン	やま	mountain
左	left	sa	hidari	JDIC_Audio_All/ひだり - 左.mp3	サ,シャ	ひだり	left
校	exam	koo	kyoo	JDIC_Audio_All/こう - 校.mp3	コウ,キョウ	コウ,キョウ	exam; school; printing; proof; correction
口	mouth	koo, ku	kuchi	JDIC_Audio_All/くち - 口.mp3	コウ,ク	くち	mouth
五	five	go	itsu, itsu(tsu)	JDIC_Audio_All/ご - 五.mp3	ゴ	いつ,いつつ	five
月	month	getsu, gatsu	tsuki	JDIC_Audio_All/がつ - 月.mp3	ゲツ,ガツ	つき	month; moon
犬	dog	ken	inu	JDIC_Audio_All/いぬ - 犬.mp3	ケン	いぬ,いぬ-	dog
見	see	ken	mi(ru), mi(eru), mi(seru)	sounds/g1/e8a68b_mieru.wav	ケン	みる,みえる	see; hopes; chances; idea; opinion; look at; visible
金	gold	kin, kon	kane, kana	JDIC_Audio_All/かね - 金.mp3	キン,コン	かね,かな-	gold
九	nine	kyuu, ku	kokono, kokono(tsu)	sounds/g1/e4b99d_kokonotsu.wav	キュウ,ク	ここの,ここのつ	nine
空	empty	kuu	sora, a(ku), a(keru), kara	sounds/g1/e7a9ba_sora.wav	クウ	そら,あく	empty; sky; void; vacant; vacuum
玉	jewel	gyoku	tama	JDIC_Audio_All/ぎょく - 玉.mp3	ギョク	たま,たま-	jewel; ball
気	spirit	ki, ke	iki	JDIC_Audio_All/け - 気.mp3	キ,ケ	いき	spirit; mind; air; atmosphere; mood
休	rest	kyuu	yasu(mu), yasu(maru), yasu(meru)	JDIC_Audio_All/やすみ - 休み.mp3	キュウ	やすむ,やすまる	rest; day off; retire; sleep
貝	shellfish	bai	kai	JDIC_Audio_All/かい - 貝.mp3	バイ	かい	shellfish
学	study	gaku	mana(bu)	JDIC_Audio_All/がく - 学.mp3	ガク	まなぶ	study; learning; science
右	right	u, yuu	migi	JDIC_Audio_All/みぎ - 右.mp3	ウ,ユウ	みぎ	right
雨	rain	u	ame, ama	JDIC_Audio_All/あめ - 雨.mp3	ウ	あめ,あま-	rain
円	circle	en	maru(i)	JDIC_Audio_All/まる - 円.mp3	エン	まるい,まる	circle; yen; round
王	king	oo	oo	JDIC_Audio_All/おう - 王.mp3	オウ,-ノウ	オウ,-ノウ	king; rule; magnate
音	sound	on, in	oto, ne	JDIC_Audio_All/おと - 音.mp3	オン,イン	おと,ね	sound; noise
下	below	ka, ge	shita, shimo, moto, sa(geru), sa(garu), kuda(ru), kuda(su), kuda(saru), o(rosu), o(riru)	JDIC_Audio_All/した - 下.mp3	カ,ゲ	した,しも	below; down; descend; give; low; inferior
火	fire	ka	hi, ho	JDIC_Audio_All/か - 火.mp3	カ	ひ,-び	fire
花	flower	ka	hana	JDIC_Audio_All/はな - 花.mp3	カ,ケ	はな	flower
一	one	ichi, itsu	hito, hito(tsu)	sounds/g1/e4b880_hitotsu.wav	イチ,イツ	ひと-,ひとつ	one; one radical (no.1)
