朗	melodious	roo	hoga(raka)	JDIC_Audio_All/ほがらか - 朗らか.mp3	ロウ	ほがらか,あきらか	melodious; clear; bright; serene; cheerful
論	argument	ron	ron	JDIC_Audio_All/ろん - 論.mp3	ロン	ロン	argument; discourse
臨	look to	rin	nozo(mu)	JDIC_Audio_All/のぞむ - 臨む.mp3	リン	のぞむ	look to; face; meet; confront; attend; call on
欲	longing	yoku	hos(suru), ho(shii)	JDIC_Audio_All/よく - 欲.mp3	ヨク	ほっする,ほしい	longing; covetousness; greed; passion; desire; craving
翌	the following	yoku	yoku	JDIC_Audio_All/よく - 翌.mp3	ヨク	ヨク	the following; next
乱	riot	ran	mida(reru), mida(su)	JDIC_Audio_All/みだれる - 乱れる.mp3	ラン,ロン	みだれる,みだる	riot; war; disorder; disturb
卵	egg	ran	tamago	JDIC_Audio_All/たまご - 卵.mp3	ラン	たまご	egg; ovum; spawn; roe
覧	perusal	ran	miru	sounds/common/miru.wav	ラン	みる	perusal; see
裏	back	ri	ura	JDIC_Audio_All/うら - 裏.mp3	リ	うら	back; amidst; in; reverse; inside; palm; sole; rear; lining; wrong side
律	rhythm	ritsu, richi	ritsu	JDIC_Audio_All/りつ - 律.mp3	リツ,リチ	リツ,リチ	rhythm; law; regulation; gauge; control
幼	infancy	yoo	osana(i)	JDIC_Audio_All/おさない - 幼い.mp3	ヨウ	おさない	infancy; childhood
郵	mail	yuu	yuu	sounds/common/yuu.wav	ユウ	ユウ	mail; stagecoach stop
優	tenderness	yuu	yasa(shii), sugu(reru)	JDIC_Audio_All/やさ - 優.mp3	ユウ,ウ	やさしい,すぐれる	tenderness; excel; surpass; actor; superiority; gentleness
訳	translate	yaku	wake	JDIC_Audio_All/やく - 訳.mp3	ヤク	わけ	translate; reason; circumstance; case
盟	alliance	mei	mei	JDIC_Audio_All/ちかう - 盟う.mp3	メイ	メイ	alliance; oath
模	imitation	mo, bo	bo	JDIC_Audio_All/かたどる - 模る.mp3	モ,ボ	モ,ボ	imitation; copy; mock
密	secrecy	mitsu	hisoka	JDIC_Audio_All/みつ - 密.mp3	ミツ	ひそか	secrecy; density (pop); minuteness; carefulness
枚	sheet of...	mai	bai	JDIC_Audio_All/まい - 枚.mp3	マイ,バイ	マイ,バイ	sheet of...; counter for flat thin objects or sheets
幕	curtain	maku, baku	tobari	JDIC_Audio_All/まくあい - 幕あい.mp3	マク,バク	とばり	curtain; bunting; act of play
補	supplement	ho	ogina(u)	sounds/g6/e8a39c_oginau.wav	ホ	おぎなう	supplement; supply; make good; offset; compensate; assistant; learner
暮	livelihood	bo	ku(reru), ku(rasu)	sounds/g6/e69aae_kureru.wav	ボ	くれる,くらす	livelihood; make a living; spend time
