点	テン ・ つける ・ つく ・ たてる ・ さす ・ とぼす ・ ともす ・ ぼち	spot; point; mark; speck; decimal point	general
電	デン	electricity	general
知	チ ・ しる ・ しらせる	know; wisdom	general
地	チ ・ ジ	ground; earth	general
池	チ ・ いけ	pond; cistern; pool; reservoir	general
茶	チャ ・ サ	tea	general
昼	チュウ ・ ひる	daytime; noon	general
谷	コク ・ たに ・ きわまる	valley	general
台	ダイ ・ タイ ・ うてな ・ われ ・ つかさ	pedestal; a stand; counter for machines and vehicles	general
体	タイ ・ テイ ・ からだ ・ かたち	body; substance; object; reality; counter for images	general
走	ソウ ・ はしる	run	general
多	タ ・ おおい ・ まさに ・ まさる	many; frequent; much	general
太	タイ ・ タ ・ ふとい ・ ふとる	plump; thick; big around	general
組	ソ ・ くむ ・ くみ ・ -ぐみ	association; braid; plait; construct; assemble; unite; cooperate; grapple	general
切	セツ ・ サイ ・ きる ・ -きる ・ きり ・ -きり ・ -ぎり ・ きれる ・ -きれる ・ きれ ・ -きれ ・ -ぎれ	cut; cutoff; be sharp	general
雪	セツ ・ ゆき	snow	general
線	セン ・ すじ	line; track	general
船	セン ・ ふね ・ ふな-	ship; boat	general
前	ゼン ・ まえ ・ -まえ	in front; before	general
星	セイ ・ ショウ ・ ほし ・ -ぼし	star; spot; dot; mark	general
晴	セイ ・ はれる ・ はれ ・ はれ- ・ -ばれ ・ はらす	clear up	general
声	セイ ・ ショウ ・ こえ ・ こわ-	voice	general
西	セイ ・ サイ ・ ス ・ にし	west; Spain	general
図	ズ ・ ト ・ え ・ はかる	map; drawing; plan; unexpected; accidentally	general
数	スウ ・ ス ・ サク ・ ソク ・ シュ ・ かず ・ かぞえる ・ しばしば ・ せめる ・ わずらわしい	number; strength; fate; law; figures	general
色	ショク ・ シキ ・ いろ	color	general
食	ショク ・ ジキ ・ くう ・ くらう ・ たべる ・ はむ	eat; food	general
心	シン ・ こころ ・ -ごころ	heart; mind; spirit; heart radical (no. 61)	general
新	シン ・ あたらしい ・ あらた ・ あら- ・ にい-	new	general
親	シン ・ おや ・ おや- ・ したしい ・ したしむ	parent; intimacy; relative; familiarity; dealer (cards)	general
場	ジョウ ・ チョウ ・ ば	location; place	general
書	ショ ・ かく ・ -がき ・ -がき	write	general
少	ショウ ・ すくない ・ すこし	few; little	general
春	シュン ・ はる	springtime; spring (season)	general
週	シュウ	week	general
首	シュ ・ くび	neck; counter for songs and poems	general
秋	シュウ ・ あき ・ とき	autumn	general
弱	ジャク ・ よわい ・ よわる ・ よわまる ・ よわめる	weak; frail	general
社	シャ ・ やしろ	company; firm; office; association; shrine	general
自	ジ ・ シ ・ みずから ・ おのずから ・ おのずと	oneself	general
室	シツ ・ むろ	room; apartment; chamber; greenhouse; cellar	general
寺	ジ ・ てら	Buddhist temple	general
時	ジ ・ とき ・ -どき	time; hour	general
思	シ ・ おもう ・ おもえらく ・ おぼす	think	general
止	シ ・ とまる ・ -どまり ・ とめる ・ -とめる ・ -どめ ・ とどめる ・ とどめ ・ とどまる ・ やめる ・ やむ ・ -やむ ・ よ	stop; halt	general
紙	シ ・ かみ	paper	general
姉	シ ・ あね ・ はは	elder sister	general
市	シ ・ いち	market; city; town	general
算	サン ・ そろ	calculate; divining; number; abacus; probability	general
細	サイ ・ ほそい ・ ほそる ・ こまか ・ こまかい	dainty; get thin; taper; slender; narrow	general
作	サク ・ サ ・ つくる ・ つくり ・ -づくり	make; production; prepare; build	general
才	サイ	genius; years old; cubic shaku	general
行	コウ ・ ギョウ ・ アン ・ いく ・ ゆく ・ -ゆき ・ -ゆき ・ -いき ・ -いき ・ おこなう ・ おこなう	going; journey	general
高	コウ ・ たかい ・ たか ・ -だか ・ たかまる ・ たかめる	tall; high; expensive	general
合	ゴウ ・ ガッ ・ カッ ・ あう ・ -あう ・ あい ・ あい- ・ -あい ・ -あい ・ あわす ・ あわせる ・ -あわせる	fit; suit; join; 0.1	general
国	コク ・ くに	country	general
黒	コク ・ くろ ・ くろずむ ・ くろい	black	general
今	コン ・ キン ・ いま	now	general
考	コウ ・ かんがえる ・ かんがえ	consider; think over	general
工	コウ ・ ク ・ グ	craft; construction; katakana e radical (no. 48)	general
広	コウ ・ ひろい ・ ひろまる ・ ひろめる ・ ひろがる ・ ひろげる	wide; broad; spacious	general
後	ゴ ・ コウ ・ のち ・ うしろ ・ うしろ ・ あと ・ おくれる	behind; back; later	general
語	ゴ ・ かたる ・ かたらう	word; speech; language	general
交	コウ ・ まじわる ・ まじえる ・ まじる ・ まじる ・ まざる ・ まぜる ・ -かう ・ かわす ・ かわす ・ こもごも	mingle; mixing; association; coming & going	general
光	コウ ・ ひかる ・ ひかり	ray; light	general
公	コウ ・ ク ・ おおやけ	public; prince; official; governmental	general
午	ゴ ・ うま	noon; sign of the horse; 11AM-1PM; seventh sign of Chinese zodiac	general
言	ゲン ・ ゴン ・ いう ・ こと	say	general
古	コ ・ ふるい ・ ふる- ・ -ふるす	old	general
戸	コ ・ と	door; counter for houses; door radical (no. 63)	general
計	ケイ ・ はかる ・ はからう	plot; plan; scheme; measure	general
元	ゲン ・ ガン ・ もと	beginning; former time; origin	general
原	ゲン ・ はら	meadow; original; primitive; field; plain; prairie; tundra; wilderness	general
形	ケイ ・ ギョウ ・ かた ・ -がた ・ かたち ・ なり	shape; form; style	general
近	キン ・ コン ・ ちかい	near; early; akin; tantamount	general
兄	ケイ ・ キョウ ・ あに	elder brother; big brother	general
教	キョウ ・ おしえる ・ おそわる	teach; faith; doctrine	general
強	キョウ ・ ゴウ ・ つよい ・ つよまる ・ つよめる ・ しいる ・ こわい	strong	general
魚	ギョ ・ うお ・ さかな ・ -ざかな	fish	general
京	キョウ ・ ケイ ・ キン ・ みやこ	capital; 10**16	general
牛	ギュウ ・ うし	cow	general
汽	キ	vapor; steam	general
記	キ ・ しるす	scribe; account; narrative	general
弓	キュウ ・ ゆみ	bow; bow (archery, violin)	general
帰	キ ・ かえる ・ かえす ・ おくる ・ とつぐ	homecoming; arrive at; lead to; result in	general
丸	ガン ・ まる ・ まるめる ・ まるい	round; full; month; perfection; -ship; pills; make round; roll up; curl up; seduce; explain away	general
岩	ガン ・ いわ	boulder; rock; cliff	general
顔	ガン ・ かお	face; expression	general
間	カン ・ ケン ・ あいだ ・ ま ・ あい	interval; space	general
海	カイ ・ うみ	sea; ocean	general
絵	カイ ・ エ	picture; drawing; painting; sketch	general
外	ガイ ・ ゲ ・ そと ・ ほか ・ はずす ・ はずれる ・ と-	outside	general
角	カク ・ かど ・ つの	angle; corner; square; horn; antlers	general
楽	ガク ・ ラク ・ ゴウ ・ たのしい ・ たのしむ ・ このむ	music; comfort; ease	general
活	カツ ・ いきる ・ いかす ・ いける	lively; resuscitation; being helped; living	general
羽	ウ ・ は ・ わ ・ はね	feathers; counter for birds, rabbits	general
雲	ウン ・ くも ・ -ぐも	cloud	general
園	エン ・ その	park; garden; yard; farm	general
遠	エン ・ オン ・ とおい	distant; far	general
黄	コウ ・ オウ ・ き ・ こ-	yellow	general
何	カ ・ なに ・ なん ・ なに- ・ なん-	what	general
夏	カ ・ ガ ・ ゲ ・ なつ	summer	general
家	カ ・ ケ ・ いえ ・ や ・ うち	house; home	general
科	カ	department; course; section	general
歌	カ ・ うた ・ うたう	song; sing	general
画	ガ ・ カク ・ エ ・ カイ ・ えがく ・ かくする ・ かぎる ・ はかりごと ・ はかる	brush-stroke; picture	general
会	カイ ・ エ ・ あう ・ あわせる ・ あつまる	meeting; meet; party; association; interview; join	general
回	カイ ・ エ ・ まわる ・ -まわる ・ -まわり ・ まわす ・ -まわす ・ まわし- ・ -まわし ・ もとおる ・ かえる	-times; round; game; revolve; counter for occurrences	general
引	イン ・ ひく ・ ひき ・ ひき- ・ -びき ・ ひける	pull; tug; jerk; admit; install; quote; refer to	general
