松	pine tree	shoo	matsu	JDIC_Audio_All/まつ - 松.mp3	ショウ	まつ	pine tree
焼	bake	shoo	ya(ku), ya(keru)	JDIC_Audio_All/やく - 焼く.mp3	ショウ	やく,やき	bake; burning
照	shine	shoo	te(ru), te(rasu), te(reru)	JDIC_Audio_All/てる - 照る.mp3	ショウ	てる,てらす	illuminate; shine; compare; bashful
省	focus	sei, shoo	kaeri(miru), habu(ku)	JDIC_Audio_All/はぶく - 省く.mp3	セイ,ショウ	かえりみる,はぶく	focus; government ministry; conserve
笑	laugh	shoo	wara(u), e(mu)	JDIC_Audio_All/わらう - 笑う.mp3	ショウ	わらう,えむ	laugh
象	elephant	shoo, zoo	katadoru	JDIC_Audio_All/しょう - 象.mp3	ショウ,ゾウ	かたどる	elephant; pattern after; imitate; image; shape; sign (of the times)
賞	prize	shoo	homeru	JDIC_Audio_All/しょう - 賞.mp3	ショウ	ほめる	prize; reward; praise
祝	celebrate	shuku, shuu	iwa(u)	JDIC_Audio_All/いわう - 祝う.mp3	シュク,シュウ	いわう	celebrate; congratulate
周	circumference	shuu	mawa(ri)	JDIC_Audio_All/しゅう - 周.mp3	シュウ	まわり	circumference; circuit; lap
種	species	shu	tane	JDIC_Audio_All/しゅ - 種.mp3	シュ	たね,-ぐさ	species; kind; class; variety; seed
借	borrow	shaku	ka(riru)	JDIC_Audio_All/かり - 借り.mp3	シャク	かりる	borrow; rent
辞	resign	ji	ya(meru)	JDIC_Audio_All/じする - 辞する.mp3	ジ	やめる,いなむ	resign; word; term; expression
失	lose	shitsu	ushina(u)	JDIC_Audio_All/うせる - 失せる.mp3	シツ	うしなう,うせる	lose; error; fault; disadvantage; loss
試	test	shi	kokoro(miru), tame(su)	JDIC_Audio_All/ためし - 試し.mp3	シ	こころみる,ためす	test; try; attempt; experiment; ordeal
児	newborn babe	ji, ni	ko, -go	JDIC_Audio_All/こ - 児.mp3	ジ,ニ	こ,-こ	newborn babe; child; young of animals
治	calm down	chi, ji	osa(meru), osa(maru), nao(ru), nao(su)	JDIC_Audio_All/なおる - 治る.mp3	ジ,チ	おさめる,おさまる	reign; be at peace; calm down; subdue; quell; govt; cure; heal; rule; conserve
氏	family name	shi	uji	JDIC_Audio_All/うじ - 氏.mp3	シ	うじ,-うじ	family name; surname; clan
史	history	shi	shi	sounds/common/shi.wav	シ	シ	history; chronicle
士	samurai	shi	samurai	sounds/common/shi.wav	シ	シ	gentleman; samurai; samurai radical (no. 33)
参	nonplussed	san	mai(ru)	JDIC_Audio_All/さん - 参.mp3	サン,シン	まいる,まい-	nonplussed; three; going; coming; visiting; visit; be defeated; die; be madly in love
散	disperse	san	chi(ru), chi(rasu), chi(rakasu), chi(rakaru)	JDIC_Audio_All/ちらす - 散らす.mp3	サン	ちる,ちらす	scatter; disperse; spend; squander
産	products	san	u(mu), u(mareru), ubu	JDIC_Audio_All/うぶ - 産.mp3	サン	うむ,うまれる	products; bear; give birth; yield; childbirth; native; property
残	remainder	zan	noko(ru), noko(su)	JDIC_Audio_All/のこる - 残る.mp3	ザン,サン	のこる,のこす	remainder; leftover; balance
司	director	shi	tsukasadoru	JDIC_Audio_All/つかさどる - 司る.mp3	シ	つかさどる	director; official; govt office; rule; administer
察	guess	satsu	satsu	JDIC_Audio_All/さつ - 察.mp3	サツ	サツ	guess; presume; surmise; judge; understand
札	tag	satsu	fuda	JDIC_Audio_All/ふだ - 札.mp3	サツ	ふだ	tag; paper money; counter for bonds; placard; bid
殺	kill	satsu, sai, setsu	koro(su)	JDIC_Audio_All/ころし - 殺し.mp3	サツ,サイ	ころす,-ごろし	kill; murder; butcher; slice off; split; diminish; reduce; spoil
刷	printing	satsu	su(ru)	JDIC_Audio_All/する - 刷る.mp3	サツ	する,-ずり	printing; print
菜	vegetable	sai	na	JDIC_Audio_All/な - 菜.mp3	サイ	な	vegetable; side dish; greens
材	timber	zai	zai	sounds/common/zai.wav	ザイ	ザイ	lumber; log; timber; wood; talent
昨	yesterday	saku	saku	JDIC_Audio_All/さく - 昨.mp3	サク	サク	yesterday; previous
差	distinction	sa	sa(su)	JDIC_Audio_All/さ - 差.mp3	サ	さす,さし	distinction; difference; variation; discrepancy; margin; balance
最	extreme	sai	motto(mo)	JDIC_Audio_All/さい - 最.mp3	サイ,シュ	もっとも,つま	utmost; most; extreme
告	revelation	koku	tsu(geru)	JDIC_Audio_All/こくる - 告る.mp3	コク	つげる	revelation; tell; inform; announce
航	navigate	koo	koo	sounds/common/kou.wav	コウ	コウ	navigate; sail; cruise; fly
功	achievement	koo, ku	isao	sounds/common/kou.wav	コウ,ク	いさお	achievement; merits; success; honor; credit
好	fond	koo	kono(mu), su(ku)	JDIC_Audio_All/このむ - 好む.mp3	コウ	このむ,すく	fond; pleasing; like something
康	ease	koo	koo	sounds/common/kou.wav	コウ	コウ	ease; peace
候	season	koo	sooroo	JDIC_Audio_All/そうろう - 候.mp3	コウ	そうろう	climate; season; weather
固	harden	ko	kata(meru), kata(maru), kata(i)	JDIC_Audio_All/かたし - 固し.mp3	コ	かためる,かたまる	harden; set; clot; curdle
芸	technique	gei	ueru	JDIC_Audio_All/げい - 芸.mp3	ゲイ,ウン	うえる,のり	technique; art; craft; performance; acting; trick; stunt
欠	lack	ketsu	ka(keru), ka(ku)	JDIC_Audio_All/けつ - 欠.mp3	ケツ,ケン	かける,かく	lack; gap; fail; yawning radical (no. 76)
結	contract	ketsu	musu(bu), yu(u), yu(waeru)	JDIC_Audio_All/むすび - 結び.mp3	ケツ,ケチ	むすぶ,ゆう	tie; bind; contract; join; organize; do up hair; fasten
健	healthy	ken	suko(yaka)	JDIC_Audio_All/したたか - 健か.mp3	ケン	すこやか	healthy; health; strength; persistence
建	build	ken, kon	ta(teru), ta(tsu)	JDIC_Audio_All/たつ - 建つ.mp3	ケン,コン	たてる,たて	build
験	verification	ken, gen	akashi	JDIC_Audio_All/しるし - 験.mp3	ケン,ゲン	あかし,しるし	verification; effect; testing
径	diameter	kei	michi	JDIC_Audio_All/わたり - 径.mp3	ケイ	みち,こみち	diameter; path; method
景	scenery	kei	kei	sounds/common/kei.wav	ケイ	ケイ	scenery; view
訓	instruction	kun	oshieru	JDIC_Audio_All/くん - 訓.mp3	クン,キン	おしえる,よむ	instruction; Japanese character reading; explanation; read
軍	army	gun	ikusa	JDIC_Audio_All/いくさ - 軍.mp3	グン	グン	army; force; troops; war; battle
郡	district	gun	koori	JDIC_Audio_All/ぐん - 郡.mp3	グン	こうり	county; district
型	type	kei	kata	JDIC_Audio_All/かた - 型.mp3	ケイ	かた,-がた	mould; type; model
鏡	mirror	kyoo	kagami	JDIC_Audio_All/かがみ - 鏡.mp3	キョウ,ケイ	かがみ	mirror; speculum; barrel-head; round rice-cake offering
極	extremely	kyoku, goku	kiwa(meru), kiwa(maru), kiwa(mi)	JDIC_Audio_All/きょく - 極.mp3	キョク,ゴク	きわめる,きわまる	poles; settlement; conclusion; end; highest rank; electric poles; very; extremely; most; highly; 10**48
挙	raise	kyo	a(geru), a(garu)	JDIC_Audio_All/あげる - 挙げる.mp3	キョ	あげる,あがる	raise; plan; project; behavior; actions
漁	fishing	gyo, ryoo	asaru	JDIC_Audio_All/りょう - 漁.mp3	ギョ,リョウ	あさる	fishing; fishery
競	emulate	kyoo, kei	kiso(u), se(ru)	sounds/g4/e7abb6_seru.wav	キョウ,ケイ	きそう,せる	emulate; compete with; bid; sell at auction; bout; contest; race
共	both	kyoo	tomo	JDIC_Audio_All/きょう - 共.mp3	キョウ	とも,ともに	together; both; neither; all; and; alike; with
協	cooperation	kyoo	tomo	JDIC_Audio_All/きょう - 協.mp3	キョウ	キョウ	co-; cooperation
季	seasons	ki	ki	JDIC_Audio_All/き - 季.mp3	キ	キ	seasons
紀	chronicle	ki	ki	JDIC_Audio_All/き - 紀.mp3	キ	キ	chronicle; account; narrative; history; annals; geologic period
議	deliberation	gi	gi	JDIC_Audio_All/ぎ - 議.mp3	ギ	ギ	deliberation; consultation; debate; consideration
救	rescue	kyuu	suku(u)	JDIC_Audio_All/すくい - 救い.mp3	キュウ	すくう	salvation; save; help; rescue; reclaim
求	request	kyuu	moto(meru)	JDIC_Audio_All/もとめ - 求め.mp3	キュウ,グ	もとめる	request; want; wish for; require; demand
泣	cry	kyuu	na(ku)	JDIC_Audio_All/なく - 泣く.mp3	キュウ	なく	cry; weep; moan
給	salary	kyuu	tamau	JDIC_Audio_All/きゅう - 給.mp3	キュウ	たまう,たもう	salary; wage; gift; allow; grant; bestow on
希	hope	ki	mare	JDIC_Audio_All/まれ - 希.mp3	キ,ケ	まれ	hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal
旗	national flag	ki	hata	JDIC_Audio_All/はた - 旗.mp3	キ	はた	national flag; banner; standard
機	mechanism	ki	hata	JDIC_Audio_All/はた - 機.mp3	キ	はた	mechanism; opportunity; occasion; machine; airplane
器	instrument	ki	utsuwa	JDIC_Audio_All/うつわ - 器.mp3	キ	うつわ	utensil; vessel; receptacle; implement; instrument; ability; container; tool; set
関	connection	kan	seki	JDIC_Audio_All/せき - 関.mp3	カン	せき,-ぜき	connection; barrier; gateway; involve; concerning
願	request	gan	nega(u)	JDIC_Audio_All/がん - 願.mp3	ガン	ねがう,-ねがい	petition; request; vow; wish; hope
喜	rejoice	ki	yoroko(bu)	JDIC_Audio_All/よろこび - 喜び.mp3	キ	よろこぶ,よろこばす	rejoice; take pleasure in
管	pipe	kan	kuda	JDIC_Audio_All/くだ - 管.mp3	カン	くだ	pipe; tube; wind instrument; drunken talk
観	outlook	kan	miru	JDIC_Audio_All/かん - 観.mp3	カン	みる,しめす	outlook; look; appearance; condition; view
完	perfect	kan	kan	JDIC_Audio_All/かん - 完.mp3	カン	カン	perfect; completion; end
官	bureaucrat	kan	kan	JDIC_Audio_All/かん - 官.mp3	カン	カン	bureaucrat; the government
改	reformation	kai	arata(meru), arata(maru)	JDIC_Audio_All/かい - 改.mp3	カイ	あらためる,あらたまる	reformation; change; modify; mend; renew; examine; inspect; search
械	contraption	kai	kase	sounds/common/kai.wav	カイ	かせ	contraption; fetter; machine; instrument
害	harm	gai	gai	JDIC_Audio_All/がい - 害.mp3	ガイ	ガイ	harm; injury
街	street	gai, kai	machi	JDIC_Audio_All/がい - 街.mp3	ガイ,カイ	まち	boulevard; street; town
各	every	kaku	onoono	JDIC_Audio_All/おのおの - 各.mp3	カク	おのおの	each; every; either
覚	learn	kaku	obo(eru), sa(masu), sa(meru)	JDIC_Audio_All/さとり - 覚り.mp3	カク	おぼえる,さます	memorize; learn; remember; awake; sober up
栄	flourish	ei	saka(eru), ha(e), ha(eru)	JDIC_Audio_All/はえ - 栄.mp3	エイ,ヨウ	さかえる,はえ	flourish; prosperity; honor; glory; splendor
英	England	ei	hanabusa	JDIC_Audio_All/えい - 英.mp3	エイ	はなぶさ	England; English
塩	salt	en	shio	JDIC_Audio_All/えん - 塩.mp3	エン	しお	salt
億	hundred million	oku	oku	JDIC_Audio_All/おく - 億.mp3	オク	オク	hundred million; 10**8
加	add	ka	kuwa(eru), kuwa(waru)	JDIC_Audio_All/か - 加.mp3	カ	くわえる,くわわる	add; addition; increase; join; include; Canada
果	fruit	ka	ha(tasu), ha(teru), ha(te)	JDIC_Audio_All/か - 果.mp3	カ	はたす,はたす	fruit; reward; carry out; achieve; complete; end; finish; succeed
課	chapter	ka	ka	JDIC_Audio_All/か - 課.mp3	カ	カ	chapter; lesson; section; department; division; counter for chapters (of a book)
