滅	メツ ・ ほろびる ・ ほろぶ ・ ほろぼす	destroy; ruin; overthrow; perish	general
免	メン ・ まぬかれる ・ まぬがれる	excuse; dismissal	general
茂	モ ・ しげる	overgrown; grow thick; be luxuriant	general
妄	モウ ・ ボウ ・ みだりに	delusion; unnecessarily; without authority; reckless	general
漫	マン ・ みがりに	cartoon; involuntarily; in spite of oneself; corrupt	general
魅	ミ	fascination; charm; bewitch	general
岬	コウ ・ みさき	headland; cape; spit; promontory	general
妙	ミョウ ・ ビョウ ・ たえ	exquisite; strange; queer; mystery; miracle; excellent; delicate; charming	general
眠	ミン ・ ねむる ・ ねむい	sleep; die; sleepy	general
矛	ム ・ ボウ ・ ほこ	halberd; arms; festival float	general
霧	ム ・ ボウ ・ ブ ・ きり	fog; mist	general
婿	セイ ・ むこ	bridegroom; son-in-law	general
娘	ジョウ ・ むすめ ・ こ	daughter; girl	general
膜	マク	membrane	general
又	ユウ ・ また ・ また- ・ またの-	or again; furthermore; on the other hand	general
抹	マツ	rub; paint; erase	general
繭	ケン ・ まゆ ・ きぬ	cocoon	general
慢	マン	ridicule; laziness	general
穂	スイ ・ ほ	ear; ear (grain); head; crest (wave)	general
募	ボ ・ つのる	recruit; campaign; gather (contributions); enlist; grow violent	general
慕	ボ ・ したう	pining; yearn for; love dearly; adore	general
簿	ボ	register; record book	general
倣	ホウ ・ ならう	emulate; imitate	general
俸	ホウ	stipend; salary	general
奉	ホウ ・ ブ ・ たてまつる ・ まつる ・ ほうずる	observance; offer; present; dedicate	general
峰	ホウ ・ みね ・ ね	summit; peak	general
崩	ホウ ・ くずれる ・ -くずれ ・ くずす	crumble; die; demolish; level	general
抱	ホウ ・ だく ・ いだく ・ かかえる	embrace; hug; hold in arms	general
泡	ホウ ・ あわ	bubbles; foam; suds; froth	general
砲	ホウ	cannon; gun	general
縫	ホウ ・ ぬう	sew; stitch; embroider	general
胞	ホウ	placenta; sac; sheath	general
芳	ホウ ・ かんばしい	perfume; balmy; flavorable; fragrant	general
褒	ホウ ・ ほめる	praise; extol	general
邦	ホウ ・ くに	home country; country; Japan	general
飽	ホウ ・ あきる ・ あかす ・ あく	sated; tired of; bored; satiate	general
乏	ボウ ・ とぼしい ・ ともしい	destitution; scarce; limited	general
傍	ボウ ・ かたわら ・ わき ・ おか- ・ はた ・ そば	bystander; side; besides; while; nearby; 3rd person	general
剖	ボウ	divide	general
坊	ボウ ・ ボッ	boy; priest's residence; priest	general
妨	ボウ ・ さまたげる	disturb; prevent; hamper; obstruct	general
帽	ボウ ・ モウ ・ ずきん ・ おおう	cap; headgear	general
忙	ボウ ・ モウ ・ いそがしい ・ せわしい ・ おそれる ・ うれえるさま	busy; occupied; restless	general
房	ボウ ・ ふさ	tassel; tuft; fringe; bunch; lock (hair); segment (orange); house; room	general
某	ボウ ・ それがし ・ なにがし	so-and-so; one; a certain; that person	general
冒	ボウ ・ おかす	risk; face; defy; dare; damage; assume (a name)	general
紡	ボウ ・ つむぐ	spinning	general
肪	ボウ	obese; fat	general
膨	ボウ ・ ふくらむ ・ ふくれる	swell; get fat; thick	general
謀	ボウ ・ ム ・ はかる ・ たばかる ・ はかりごと	conspire; cheat; impose on; plan; devise; scheme; have in mind; deceive	general
僕	ボク ・ しもべ	me; I (male)	general
墨	ボク ・ すみ	black ink; India ink; ink stick; Mexico	general
撲	ボク	slap; strike; hit; beat; tell; speak	general
朴	ボク ・ ほう ・ ほお ・ えのき	crude; simple; plain; docile	general
没	ボツ ・ モツ ・ おぼれる ・ しずむ ・ ない	drown; sink; hide; fall into; disappear; die	general
堀	クツ ・ ほり	ditch; moat; canal	general
奔	ホン ・ はしる	run; bustle	general
翻	ホン ・ ハン ・ ひるがえる ・ ひるがえす	flip; turn over; wave; flutter; change (mind)	general
凡	ボン ・ ハン ・ およそ ・ おうよそ ・ すべて	mediocre	general
盆	ボン	basin; lantern festival; tray	general
摩	マ ・ まする ・ さする ・ する	chafe; rub; polish; grind; scrape	general
磨	マ ・ みがく ・ する	grind; polish; scour; improve; brush (teeth)	general
魔	マ	witch; demon; evil spirit	general
麻	マ ・ マア ・ あさ	hemp; flax	general
埋	マイ ・ うめる ・ うまる ・ うもれる ・ うずめる ・ うずまる ・ いける	bury; be filled up; embedded	general
遍	ヘン ・ あまねく	everywhere; times; widely; generally	general
舗	ホ	shop; store	general
捕	ホ ・ とらえる ・ とらわれる ・ とる ・ とらえる ・ とらわれる ・ つかまえる ・ つかまる	catch; capture	general
雰	フン	atmosphere; fog	general
丙	ヘイ ・ ひのえ	third class; 3rd; 3rd calendar sign	general
併	ヘイ ・ あわせる	join; get together; unite; collective	general
塀	ヘイ ・ ベイ	fence; wall; (kokuji)	general
幣	ヘイ ・ ぬさ	cash; bad habit; humble prefix; gift; Shinto offerings of cloth; rope; cut paper	general
弊	ヘイ	abuse; evil; vice; breakage	general
柄	ヘイ ・ がら ・ え ・ つか	design; pattern; build; nature; handle; crank; grip; knob; shaft	general
壁	ヘキ ・ かべ	wall; lining (stomach); fence	general
癖	ヘキ ・ くせ ・ くせに	mannerism; habit; vice; trait; fault; kink	general
偏	ヘン ・ かたよる	partial; side; left-side radical; inclining; biased	general
賦	フ ・ ブ	levy; ode; prose; poem; tribute; installment	general
赴	フ ・ おもむく	proceed; get; become; tend	general
附	フ ・ つける ・ つく	affixed; attach; refer to; append	general
侮	ブ ・ あなどる ・ あなずる	scorn; despise; make light of; contempt	general
舞	ブ ・ まう ・ -まう ・ まい	dance; flit; circle; wheel	general
封	フウ ・ ホウ	seal; closing	general
伏	フク ・ ふせる ・ ふす	prostrated; bend down; bow; cover; lay (pipes)	general
幅	フク ・ はば	hanging scroll; width	general
覆	フク ・ おおう ・ くつがえす ・ くつがえる	capsize; cover; shade; mantle; be ruined	general
払	フツ ・ ヒツ ・ ホツ ・ はらう ・ -はらい ・ -ばらい	pay; clear out; prune; banish; dispose of	general
沸	フツ ・ わく ・ わかす	seethe; boil; ferment; uproar; breed	general
噴	フン ・ ふく	erupt; spout; emit; flush out	general
墳	フン	tomb; mound	general
憤	フン ・ いきどおる	aroused; resent; be indignant; anger	general
紛	フン ・ まぎれる ・ -まぎれ ・ まぎらす ・ まぎらわす ・ まぎらわしい	distract; be mistaken for; go astray; divert	general
浜	ヒン ・ はま	seacoast; beach; seashore	general
賓	ヒン	V.I.P.; guest	general
頻	ヒン ・ しきりに	repeatedly; recur	general
敏	ビン ・ さとい	cleverness; agile; alert	general
瓶	ビン ・ かめ	flower pot; bottle; vial; jar; jug; vat; urn	general
怖	フ ・ ホ ・ こわい ・ こわがる ・ おじる ・ おそれる	dreadful; be frightened; fearful	general
扶	フ ・ たすける	aid; help; assist	general
敷	フ ・ しく ・ -しき	spread; pave; sit; promulgate	general
普	フ ・ あまねく ・ あまねし	universal; wide(ly); generally; Prussia	general
浮	フ ・ うく ・ うかれる ・ うかぶ ・ む ・ うかべる	floating; float; rise to surface	general
符	フ	token; sign; mark; tally; charm	general
腐	フ ・ くさる ・ -くさる ・ くされる ・ くされ ・ くさらす ・ くさす	rot; decay; sour	general
膚	フ ・ はだ	skin; body; grain; texture; disposition	general
譜	フ	musical score; music; note; staff; table; genealogy	general
縛	バク ・ しばる	truss; arrest; bind; tie; restrain	general
肌	キ ・ はだ	texture; skin; body; grain	general
鉢	ハチ ・ ハツ	bowl; rice tub; pot; crown	general
髪	ハツ ・ かみ	hair of the head	general
伐	バツ ・ ハツ ・ カ ・ ボチ ・ きる ・ そむく ・ うつ	fell; strike; attack; punish	general
罰	バツ ・ バチ ・ ハツ ・ ばっする	penalty; punishment	general
抜	バツ ・ ハツ ・ ハイ ・ ぬく ・ -ぬく ・ ぬき ・ ぬける ・ ぬかす ・ ぬかる	slip out; extract; pull out; pilfer; quote; remove; omit	general
閥	バツ	clique; lineage; pedigree; faction; clan	general
伴	ハン ・ バン ・ ともなう	consort; accompany; bring with; companion	general
帆	ハン ・ ほ	sail	general
搬	ハン	conveyor; carry; transport	general
畔	ハン ・ あぜ ・ くろ ・ ほとり	paddy ridge; levee	general
繁	ハン ・ しげる ・ しげく	luxuriant; thick; overgrown; frequency; complexity; trouble	general
般	ハン	carrier; carry; all	general
藩	ハン	clan; enclosure	general
販	ハン	marketing; sell; trade	general
範	ハン	pattern; example; model	general
煩	ハン ・ ボン ・ わずらう ・ わずらわす	anxiety; trouble; worry; pain; ill; annoy; nuisance; irksome	general
頒	ハン ・ わかつ	distribute; disseminate; partition; understand	general
盤	バン	tray; shallow bowl; platter; tub; board; phonograph record	general
蛮	バン ・ えびす	barbarian	general
卑	ヒ ・ いやしい ・ いやしむ ・ いやしめる	lowly; base; vile; vulgar	general
妃	ヒ ・ きさき	queen; princess	general
彼	ヒ ・ かれ ・ かの ・ かの	he; that; the	general
扉	ヒ ・ とびら	front door; title page; front page	general
披	ヒ	expose; open	general
泌	ヒツ ・ ヒ	ooze; flow; soak in; penetrate; secrete	general
疲	ヒ ・ つかれる ・ -づかれ ・ つからす	exhausted; tire; weary	general
碑	ヒ ・ いしぶみ	tombstone; monument	general
罷	ヒ ・ まかり- ・ やめる	quit; stop; leave; withdraw; go	general
被	ヒ ・ こうむる ・ おおう ・ かぶる ・ かぶせる	incur; cover; veil; brood over; shelter; wear; put on; be exposed (film); receiving	general
避	ヒ ・ さける ・ よける	evade; avoid; avert; ward off; shirk; shun	general
尾	ビ ・ お	tail; end; counter for fish; lower slope of mountain	general
微	ビ ・ かすか	delicate; minuteness; insignificance	general
匹	ヒツ ・ ひき	equal; head; counter for small animals; roll of cloth	general
姫	キ ・ ひめ ・ ひめ-	princess	general
漂	ヒョウ ・ ただよう	drift; float (on liquid)	general
描	ビョウ ・ えがく ・ かく	sketch; compose; write; draw; paint	general
苗	ビョウ ・ ミョウ ・ なえ ・ なわ-	seedling; sapling; shoot	general
拍	ハク ・ ヒョウ	clap; beat (music)	general
泊	ハク ・ とまる ・ とめる	overnight; put up at; ride at anchor; 3-day stay	general
舶	ハク	liner; ship	general
薄	ハク ・ うすい ・ うす- ・ -うす ・ うすめる ・ うすまる ・ うすらぐ ・ うすら- ・ うすれる ・ すすき	dilute; thin; weak (tea)	general
迫	ハク ・ せまる	urge; force; imminent; spur on	general
漠	バク	vague; obscure; desert; wide	general
爆	バク ・ はぜる	bomb; burst open; pop; split	general
賠	バイ	compensation; indemnify	general
陪	バイ	obeisance; follow; accompany; attend on	general
伯	ハク	chief; count; earl; uncle; Brazil	general
軟	ナン ・ やわらか ・ やわらかい	soft	general
尼	ニ ・ あま	nun	general
弐	ニ ・ ジ ・ ふたつ ・ そえ	II; two; second	general
如	ジョ ・ ニョ ・ ごとし	likeness; like; such as; as if; better; best; equal	general
尿	ニョウ	urine	general
妊	ニン ・ ジン ・ はらむ ・ みごもる	pregnancy	general
忍	ニン ・ しのぶ ・ しのばせる	endure; bear; put up with; conceal; secrete; spy; sneak	general
寧	ネイ ・ むしろ	rather; preferably	general
猫	ビョウ ・ ねこ	cat	general
粘	ネン ・ ねばる	sticky; glutinous; greasy; persevere	general
悩	ノウ ・ なやむ ・ なやます ・ なやましい ・ なやみ	trouble; worry; in pain; distress; illness	general
濃	ノウ ・ こい	concentrated; thick; dark; undiluted	general
把	ハ ・ ワ	grasp; faggot; bunch; counter for bundles	general
覇	ハ ・ ハク ・ はたがしら	hegemony; supremacy; leadership; champion	general
婆	バ ・ ばば ・ ばあ	old woman; grandma; wet nurse	general
廃	ハイ ・ すたれる ・ すたる	abolish; obsolete; cessation; discarding; abandon	general
排	ハイ	repudiate; exclude; expel; reject	general
杯	ハイ ・ さかずき	counter for cupfuls; wine glass; glass; toast	general
輩	ハイ ・ -ばら ・ やから ・ やかい ・ ともがら	comrade; fellow; people; companions	general
培	バイ ・ つちかう	cultivate; foster	general
媒	バイ ・ なこうど	mediator; go-between	general
透	トウ ・ すく ・ すかす ・ すける ・ とうる ・ とうす	transparent; permeate; filter; penetrate	general
陶	トウ	pottery; porcelain	general
騰	トウ	inflation; advancing; going	general
闘	トウ ・ たたかう ・ あらそう	fight; war	general
洞	ドウ ・ ほら	den; cave; excavation	general
胴	ドウ	trunk; torso; hull (ship); hub of wheel	general
峠	とうげ	mountain peak; mountain pass; climax; crest; (kokuji)	general
匿	トク ・ かくまう	hide; shelter; shield	general
督	トク	coach; command; urge; lead; supervise	general
篤	トク ・ あつい	fervent; kind; cordial; serious; deliberate	general
凸	トツ ・ でこ	convex; beetle brow; uneven	general
突	トツ ・ カ ・ つく	stab; protruding; thrusting; thrust; pierce; prick	general
屯	トン	barracks; police station; camp	general
豚	トン ・ ぶた	pork; pig	general
曇	ドン ・ くもる	cloudy weather; cloud up	general
鈍	ドン ・ にぶい ・ にぶる ・ にぶ- ・ なまる ・ なまくら	dull; slow; foolish; blunt	general
縄	ジョウ ・ なわ ・ ただす	straw rope; cord	general
謄	トウ	mimeograph; copy	general
踏	トウ ・ ふむ ・ ふまえる	step; trample; carry through; appraise; evade payment	general
逃	トウ ・ にげる ・ にがす ・ のがす ・ のがれる	escape; flee; shirk; evade; set free	general
奴	ド ・ やつ ・ やっこ	guy; slave; manservant; fellow	general
怒	ド ・ ヌ ・ いかる ・ おこる	angry; be offended	general
倒	トウ ・ たおれる ・ -だおれ ・ たおす	overthrow; fall; collapse; drop; break down	general
凍	トウ ・ こおる ・ こごえる ・ こごる ・ いてる ・ しみる	frozen; congeal; refrigerate	general
唐	トウ ・ から	T'ang; China	general
塔	トウ	pagoda; tower; steeple	general
悼	トウ ・ いたむ	lament; grieve over	general
搭	トウ	board; load (a vehicle); ride	general
桃	トウ ・ もも	peach tree	general
棟	トウ ・ むね ・ むな-	ridgepole; ridge	general
盗	トウ ・ ぬすむ ・ ぬすみ	steal; rob; pilfer	general
痘	トウ	pox; smallpox	general
筒	トウ ・ つつ	cylinder; pipe; tube; gun barrel; sleeve	general
到	トウ ・ いたる	arrival; proceed; reach; attain; result in	general
斗	ト ・ トウ	Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)	general
渡	ト ・ わたる ・ -わたる ・ わたす	transit; ford; ferry; cross; import; deliver; diameter; migrate	general
途	ト ・ みち	route; way; road	general
弔	チョウ ・ とむらう ・ とぶらう	condolences; mourning; funeral	general
彫	チョウ ・ ほる ・ -ぼり	carve; engrave; chisel	general
徴	チョウ ・ チ ・ しるし	indications; sign; omen; symptom; collect; seek; refer to; question	general
懲	チョウ ・ こりる ・ こらす ・ こらしめる	penal; chastise; punish; discipline	general
挑	チョウ ・ いどむ	challenge; contend for; make love to	general
眺	チョウ ・ ながめる	stare; watch; look at; see; scrutinize	general
聴	チョウ ・ テイ ・ きく ・ ゆるす	listen; headstrong; naughty; careful inquiry	general
脹	チョウ ・ はれる ・ ふくらむ ・ ふくれる	dilate; distend; bulge; fill out; swell	general
超	チョウ ・ こえる ・ こす	transcend; super-; ultra-	general
跳	チョウ ・ はねる ・ とぶ ・ -とび	hop; leap up; spring; jerk; prance; buck; splash; sputter; snap	general
勅	チョク ・ いましめる ・ みことのり	imperial order	general
朕	チン	majestic plural; imperial we	general
沈	チン ・ ジン ・ しずむ ・ しずめる	sink; be submerged; subside; be depressed; aloes	general
珍	チン ・ めずらしい ・ たから	rare; curious; strange	general
鎮	チン ・ しずめる ・ しずまる ・ おさえ	tranquilize; ancient peace-preservation centers	general
陳	チン ・ ひねる	exhibit; state; relate; explain	general
津	シン ・ つ	haven; port; harbor; ferry	general
墜	ツイ ・ おちる ・ おつ	crash; fall (down)	general
塚	チョウ ・ つか ・ -づか	hillock; mound	general
漬	シ ・ つける ・ つかる ・ -づけ ・ -づけ	pickling; soak; moisten; steep	general
坪	ヘイ ・ つぼ	two-mat area; ‾36 sq ft	general
釣	チョウ ・ つる ・ つり ・ つり-	angling; fish; catch; allure; ensnare	general
亭	テイ ・ チン	pavilion; restaurant; mansion; arbor; cottage; vaudeville; music hall; stage name	general
偵	テイ	spy	general
貞	テイ ・ さだ	upright; chastity; constancy; righteousness	general
呈	テイ	display; offer; present; send; exhibit	general
堤	テイ ・ つつみ	dike; bank; embankment	general
帝	テイ ・ みかど	sovereign; the emperor; god; creator	general
廷	テイ	courts; imperial court; government office	general
抵	テイ	resist; reach; touch	general
締	テイ ・ しまる ・ しまり ・ しめる ・ -しめ ・ -じめ	tighten; tie; shut; lock; fasten	general
艇	テイ	rowboat; small boat	general
訂	テイ	revise; correct; decide	general
逓	テイ ・ かわる ・ たがいに	relay; in turn; sending	general
邸	テイ ・ やしき	residence; mansion	general
泥	デイ ・ ナイ ・ デ ・ ニ ・ どろ	mud; mire; adhere to; be attached to	general
摘	テキ ・ つむ	pinch; pick; pluck; trim; clip; summarize	general
滴	テキ ・ しずく ・ したたる	drip; drop	general
哲	テツ ・ さとい ・ あきらか ・ しる ・ さばく	philosophy; clear	general
徹	テツ	penetrate; clear; pierce; strike home; sit up (all night)	general
撤	テツ	remove; withdraw; disarm; dismantle; reject; exclude	general
迭	テツ	transfer; alternation	general
添	テン ・ そえる ・ そう ・ もえる ・ もう	annexed; accompany; marry; suit; meet; satisfy; attach; append; garnish; imitate	general
殿	デン ・ テン ・ との ・ -どの	Mr.; hall; mansion; palace; temple; lord	general
吐	ト ・ はく ・ つく	spit; vomit; belch; confess; tell (lies)	general
塗	ト ・ ぬる ・ ぬり ・ まみれる	paint; plaster; daub; smear; coating	general
衷	チュウ	inmost; heart; mind; inside	general
鋳	チュウ ・ イ ・ シュ ・ シュウ ・ いる	casting; mint	general
駐	チュウ	stop-over; reside in; resident	general
恥	チ ・ はじる ・ はじ ・ はじらう ・ はずかしい	shame; dishonor	general
痴	チ ・ しれる ・ おろか	stupid; foolish	general
稚	チ ・ ジ ・ いとけない ・ おさない ・ おくて ・ おでる	immature; young	general
致	チ ・ いたす	doth; do; send; forward; cause; exert; incur; engage	general
遅	チ ・ おくれる ・ おくらす ・ おそい	slow; late; back; later	general
畜	チク	livestock; domestic fowl and animals	general
蓄	チク ・ たくわえる	amass; keeping a concubine; phonograph	general
逐	チク	pursue; drive away; chase; accomplish; attain; commit	general
秩	チツ	regularity; salary; order	general
窒	チツ	plug up; obstruct	general
嫡	チャク ・ テキ	legitimate wife; direct descent (non-bastard)	general
抽	チュウ ・ ひき-	pluck; pull; extract; excel	general
択	タク ・ えらぶ	choose; select; elect; prefer	general
拓	タク ・ ひらく	clear (the land); open; break up (land)	general
沢	タク ・ さわ ・ うるおい ・ うるおす ・ つや	swamp	general
濯	タク ・ すすぐ ・ ゆすぐ	laundry; wash; pour on; rinse	general
託	タク ・ かこつける ・ かこつ ・ かこつける	consign; requesting; entrusting with; pretend; hint	general
濁	ダク ・ ジョク ・ にごる ・ にごす	voiced; uncleanness; wrong; nigori; impurity	general
諾	ダク	consent; assent; agreement	general
但	タン ・ ただし	however; but	general
奪	ダツ ・ うばう	rob; take by force; snatch away; dispossess; plunder; usurp	general
脱	ダツ ・ ぬぐ ・ ぬげる	undress; removing; escape from; get rid of; be left out; take off	general
棚	ホウ ・ たな ・ -だな	shelf; ledge; rack; mount; mantle; trellis	general
丹	タン ・ に	rust-colored; red; red lead; pills	general
嘆	タン ・ なげく ・ なげかわしい	sigh; lament; moan; grieve	general
淡	タン ・ あわい	thin; faint; pale; fleeting	general
端	タン ・ はし ・ は ・ はた ・ -ばた ・ はな	edge; origin; end; point; border; verge; cape	general
胆	タン ・ きも	gall bladder; courage; pluck; nerve	general
鍛	タン ・ きたえる	forge; discipline; train	general
壇	ダン ・ タン	podium; stage; rostrum; terrace	general
弾	ダン ・ タン ・ ひく ・ -ひき ・ はずむ ・ たま ・ はじく ・ はじける ・ ただす ・ はじきゆみ	bullet; twang; flip; snap	general
逮	タイ	apprehend; chase	general
滝	ロウ ・ ソウ ・ たき	waterfall; rapids; cascade	general
卓	タク	eminent; table; desk; high	general
怠	タイ ・ おこたる ・ なまける	neglect; laziness	general
替	タイ ・ かえる ・ かえ- ・ かわる	exchange; spare; substitute; per-	general
泰	タイ	peaceful; calm; peace; easy; Thailand	general
滞	タイ ・ テイ ・ とどこおる	stagnate; be delayed; overdue; arrears	general
胎	タイ	womb; uterus	general
袋	タイ ・ ダイ ・ ふくろ	sack; bag; pouch	general
耐	タイ ・ たえる	-proof; enduring	general
駄	ダ ・ タ	burdensome; pack horse; horse load; send by horse	general
捜	ソウ ・ シュ ・ シュウ ・ さがす	search; look for; locate	general
掃	ソウ ・ シュ ・ はく	sweep; brush	general
挿	ソウ ・ さす ・ はさむ	insert; put in; graft; wear (sword)	general
曹	ソウ ・ ゾウ ・ つかさ ・ ともがら ・ へや	cadet; friend	general
槽	ソウ ・ ふね	vat; tub; tank	general
燥	ソウ ・ はしゃぐ	parch; dry up	general
荘	ソウ ・ ショウ ・ チャン ・ ほうき ・ おごそか	villa; inn; cottage; feudal manor	general
葬	ソウ ・ ほうむる	interment; bury; shelve	general
藻	ソウ ・ も	seaweed; duckweed	general
遭	ソウ ・ あう ・ あわせる	encounter; meet; party; association; interview; join	general
霜	ソウ ・ しも	frost	general
騒	ソウ ・ さわぐ ・ うれい ・ さわがしい	boisterous; make noise; clamor; disturb; excite	general
憎	ゾウ ・ にくむ ・ にくい ・ にくらしい ・ にくしみ	hate; detest	general
贈	ゾウ ・ ソウ ・ おくる	presents; send; give to; award to; confer on; presenting something	general
促	ソク ・ うながす	stimulate; urge; press; demand; incite	general
即	ソク ・ つく ・ つける ・ すなわち	instant; namely; as is; conform; agree; adapt	general
俗	ゾク	vulgar; customs; manners; worldliness; mundane things	general
賊	ゾク	burglar; rebel; traitor; robber	general
